meta_data_team_id,meta_data_team_name,league_id,season_id,PC1,PC2,PC3,Elo
c5577084,Salernitana,11,2023-2024,-7.024060720864937,4.980247653514993,-4.198408293975435,1531.0111084
e2befd26,Sassuolo,11,2023-2024,-3.47701795733187,2.4127812006629488,-3.968161608704317,1596.24829102
e2befd26,Sassuolo,11,2023-2024,-3.47701795733187,2.4127812006629488,-3.968161608704317,1596.24829102
105360fe,Torino,11,2023-2024,-1.8105740868546885,0.05762974032467719,0.801161506759753,1738.89416504
04eea015,Udinese,11,2023-2024,-5.227634540750181,2.9889714206712528,-1.6260222822629504,1666.17004395
02f8d026,AS Roma,208,2020-2021,-8.440449660156437,-13.301430899801055,1.7843031440479533,1696.0341238207259
b72bc283,Empoli,208,2020-2021,-11.15549840874839,-13.589689954767028,-1.8941380621708368,1543.61633301
c99ff6e5,Fiorentina,208,2020-2021,-10.789993977270923,-12.014934748306757,0.13546517400748698,1628.54321289
c99ff6e5,Fiorentina,208,2020-2021,-10.789993977270923,-12.014934748306757,0.13546517400748698,1628.54321289
d42d8b2f,Florentia,208,2020-2021,-15.150916353876653,-9.611521726284662,-1.7310748935153062,1696.0341238207259
d35ed67b,Hellas Verona,208,2020-2021,-19.894837479265114,-7.754064923247031,-0.8606339375407965,1696.0341238207259
d35ed67b,Hellas Verona,208,2020-2021,-19.894837479265114,-7.754064923247031,-0.8606339375407965,1696.0341238207259
06d05f19,Internazionale,208,2020-2021,-12.533538148599215,-10.726595421161955,-1.0716298817316194,1696.0341238207259
613577b8,Juventus,208,2020-2021,0.36826154906237785,-20.214907182294407,5.301334137274336,1849.1340332
613577b8,Juventus,208,2020-2021,0.36826154906237785,-20.214907182294407,5.301334137274336,1849.1340332
54da9a57,Milan,208,2020-2021,-7.138963022398823,-15.52629606234943,4.266575080611186,1802.77172852
54da9a57,Milan,208,2020-2021,-7.138963022398823,-15.52629606234943,4.266575080611186,1802.77172852
828ce826,Napoli,208,2020-2021,-17.57139926469394,-7.068628824155756,-1.461180150172372,1803.56152344
828ce826,Napoli,208,2020-2021,-17.57139926469394,-7.068628824155756,-1.461180150172372,1803.56152344
be35aa4d,Pink Bari,208,2020-2021,-24.095598150375082,-4.599350840241994,-2.4396953759678177,1696.0341238207259
20f5bd86,San Marino,208,2020-2021,-19.05720971776071,-6.321650937732569,-2.697769430351061,1696.0341238207259
a8e83f23,Sassuolo,208,2020-2021,-7.925943988798669,-13.775878656350168,3.0266510852579835,1697.33581543
a8e83f23,Sassuolo,208,2020-2021,-7.925943988798669,-13.775878656350168,3.0266510852579835,1697.33581543
02f8d026,AS Roma,208,2021-2022,-3.0127235002600026,-18.06430114462478,2.3793271961833873,1696.0341238207259
9f18ced7,ASD Calcio Pomigliano,208,2021-2022,-16.182203682235077,-7.664955500949416,-1.070437975590881,1696.0341238207259
b72bc283,Empoli,208,2021-2022,-13.828853446314687,-10.314074511192471,-2.57077096097859,1547.05651855
b72bc283,Empoli,208,2021-2022,-13.828853446314687,-10.314074511192471,-2.57077096097859,1547.05651855
c99ff6e5,Fiorentina,208,2021-2022,-10.594228893526545,-12.247372475820196,1.0545801465034843,1654.35888672
c99ff6e5,Fiorentina,208,2021-2022,-10.594228893526545,-12.247372475820196,1.0545801465034843,1654.35888672
d35ed67b,Hellas Verona,208,2021-2022,-21.351995569203503,-6.042585990316741,-5.185037122309548,1696.0341238207259
d35ed67b,Hellas Verona,208,2021-2022,-21.351995569203503,-6.042585990316741,-5.185037122309548,1696.0341238207259
06d05f19,Internazionale,208,2021-2022,-10.06318085054306,-13.435090984077839,0.20524287810224695,1696.0341238207259
613577b8,Juventus,208,2021-2022,-3.4007550675804405,-17.982826850593526,2.1230984154309125,1783.07336426
613577b8,Juventus,208,2021-2022,-3.4007550675804405,-17.982826850593526,2.1230984154309125,1783.07336426
19db4c32,Lazio,208,2021-2022,-18.65482750353583,-7.303463461592254,-4.360761608483371,1721.38867188
19db4c32,Lazio,208,2021-2022,-18.65482750353583,-7.303463461592254,-4.360761608483371,1721.38867188
54da9a57,Milan,208,2021-2022,-7.700191417452906,-16.16826749356641,4.638927703319246,1833.27490234
54da9a57,Milan,208,2021-2022,-7.700191417452906,-16.16826749356641,4.638927703319246,1833.27490234
828ce826,Napoli,208,2021-2022,-17.215881117077945,-7.860817087201325,-0.32388796109491513,1800.57641602
828ce826,Napoli,208,2021-2022,-17.215881117077945,-7.860817087201325,-0.32388796109491513,1800.57641602
58e367c3,Sampdoria,208,2021-2022,-16.71972059570815,-9.071362271369049,0.4510352822957609,1580.58288574
58e367c3,Sampdoria,208,2021-2022,-16.71972059570815,-9.071362271369049,0.4510352822957609,1580.58288574
a8e83f23,Sassuolo,208,2021-2022,-9.554319605780966,-14.46176531324084,2.774553990392022,1654.8034668
a8e83f23,Sassuolo,208,2021-2022,-9.554319605780966,-14.46176531324084,2.774553990392022,1654.8034668
02f8d026,AS Roma,208,2022-2023,0.6286197664674918,-15.393530588583001,3.258040852433348,1696.0341238207259
9f18ced7,ASD Calcio Pomigliano,208,2022-2023,-13.902225446447822,-4.94196535455596,-2.146930107063548,1696.0341238207259
756c9acb,FC Como Women,208,2022-2023,-12.894392550394924,-4.572618237234487,-1.9862942468030917,1696.0341238207259
c99ff6e5,Fiorentina,208,2022-2023,-9.655665859776377,-9.487109690439564,-1.8695319046737575,1750.79882812
c99ff6e5,Fiorentina,208,2022-2023,-9.655665859776377,-9.487109690439564,-1.8695319046737575,1750.79882812
06d05f19,Internazionale,208,2022-2023,-3.988020261224525,-11.485432451932468,0.7148600205513476,1696.0341238207259
613577b8,Juventus,208,2022-2023,0.20531577275308271,-14.98926035313538,0.5129313143226057,1794.56347656
613577b8,Juventus,208,2022-2023,0.20531577275308227,-14.989260353135382,0.5129313143226073,1794.56347656
54da9a57,Milan,208,2022-2023,-8.726832857978463,-10.256355461496426,0.4937444582725458,1830.19677734
54da9a57,Milan,208,2022-2023,-8.726832857978463,-10.256355461496426,0.4937444582725458,1830.19677734
f7d05cb5,Parma,208,2022-2023,-12.51779064268193,-5.354069183607444,-2.795651773964519,1510.88574219
58e367c3,Sampdoria,208,2022-2023,-15.735473641046799,-4.1023777472383305,-1.8998207774541087,1521.71398926
58e367c3,Sampdoria,208,2022-2023,-15.735473641046799,-4.1023777472383305,-1.8998207774541087,1521.71398926
a8e83f23,Sassuolo,208,2022-2023,-9.580591889363076,-8.356631652913293,-1.0046814036326712,1663.15576172
